UID,nickname,date,daily_merit,daily_score,battle_count,daily_mission,attendance
576867.0,붉은황새,2025-02-10,724,5751,2,1,1
576867.0,붉은황새,2025-02-11,737,5883,2,1,1
576867.0,붉은황새,2025-02-12,710,5609,2,1,1
576867.0,붉은황새,2025-02-13,772,6229,2,1,1
576867.0,붉은황새,2025-02-14,778,6287,2,1,1
576867.0,붉은황새,2025-02-15,720,5710,2,1,1
576867.0,붉은황새,2025-03-01,1260,-1,0,0,0
576867.0,붉은황새,2025-03-02,900,7207,3,1,1
576867.0,붉은황새,2025-03-03,880,7012,3,1,1
576867.0,붉은황새,2025-03-04,941,7627,3,1,1
576867.0,붉은황새,2025-03-05,890,7108,3,1,1
576867.0,붉은황새,2025-03-06,942,7621,3,1,1
576867.0,붉은황새,2025-03-07,960,7806,3,1,1
576867.0,붉은황새,2025-03-08,910,7320,3,1,1
576867.0,붉은황새,2025-03-22,1260,-1,0,0,0
576867.0,붉은황새,2025-03-23,1334,11558,3,1,1
576867.0,붉은황새,2025-03-24,1422,12428,3,1,1
576867.0,붉은황새,2025-03-25,1016,8667,2,1,1
576867.0,붉은황새,2025-03-26,1422,12435,3,1,1
576867.0,붉은황새,2025-03-27,1415,12356,3,1,1
576867.0,붉은황새,2025-03-28,1420,12421,3,1,1
576867.0,붉은황새,2025-03-29,1489,13104,3,1,1
576867.0,붉은황새,2025-04-12,1260,-1,0,0,0
576867.0,붉은황새,2025-04-13,1062,9123,2,1,1
576867.0,붉은황새,2025-04-14,1068,9189,2,1,1
576867.0,붉은황새,2025-04-15,1062,9131,2,1,1
576867.0,붉은황새,2025-04-16,90,0,0,1,1
1914746.0,붕어빵,2025-03-01,-1,-1,0,0,0
1914746.0,붕어빵,2025-03-02,988,8097,3,1,1
1914746.0,붕어빵,2025-03-03,1092,9134,3,1,1
1914746.0,붕어빵,2025-03-04,1138,9593,3,1,1
1914746.0,붕어빵,2025-03-05,1144,9660,3,1,1
1914746.0,붕어빵,2025-03-06,1193,10149,3,1,1
1914746.0,붕어빵,2025-03-07,1209,10302,3,1,1
1914746.0,붕어빵,2025-03-08,1153,9744,3,1,1
188608.0,설윤,2025-03-01,-1,-1,0,0,0
188608.0,설윤,2025-03-02,999,8203,3,1,1
188608.0,설윤,2025-03-03,1002,8228,3,1,1
188608.0,설윤,2025-03-04,1064,8847,3,1,1
188608.0,설윤,2025-03-05,1009,8309,3,1,1
188608.0,설윤,2025-03-06,1076,8969,3,1,1
188608.0,설윤,2025-03-07,1110,9317,3,1,1
188608.0,설윤,2025-03-08,1019,8403,3,1,1
188608.0,설윤,2025-03-22,1260,-1,0,0,0
188608.0,설윤,2025-03-23,1020,8707,2,1,1
188608.0,설윤,2025-03-24,1027,8784,2,1,1
188608.0,설윤,2025-03-25,1034,8842,2,1,1
188608.0,설윤,2025-03-26,1027,8779,2,1,1
188608.0,설윤,2025-03-27,1034,8843,2,1,1
188608.0,설윤,2025-03-28,1039,8903,2,1,1
188608.0,설윤,2025-03-29,1065,9162,2,1,1
188608.0,설윤,2025-04-12,1260,-1,0,0,0
188608.0,설윤,2025-04-13,1075,9268,2,1,1
188608.0,설윤,2025-04-14,1075,9265,2,1,1
188608.0,설윤,2025-04-15,1089,9399,2,1,1
188608.0,설윤,2025-04-16,1073,9243,2,1,1
410091.0,시스,2025-02-08,-1,-1,0,0,0
410091.0,시스,2025-02-09,1102,9234,3,1,1
410091.0,시스,2025-02-10,1115,9345,3,1,1
410091.0,시스,2025-02-11,1114,9377,3,1,1
410091.0,시스,2025-02-12,1098,9206,3,1,1
410091.0,시스,2025-02-13,1113,9343,3,1,1
410091.0,시스,2025-02-14,1198,10193,3,1,1
410091.0,시스,2025-02-15,1138,9581,3,1,1
410091.0,시스,2025-03-01,1258,-1,0,0,0
410091.0,시스,2025-03-02,1116,9379,3,1,1
410091.0,시스,2025-03-03,1122,9443,3,1,1
410091.0,시스,2025-03-04,1181,10018,3,1,1
410091.0,시스,2025-03-05,1115,9370,3,1,1
410091.0,시스,2025-03-06,1211,10323,3,1,1
410091.0,시스,2025-03-07,1204,10259,3,1,1
410091.0,시스,2025-03-08,1184,10054,3,1,1
410091.0,시스,2025-03-22,1260,-1,0,0,0
410091.0,시스,2025-03-23,1485,13062,3,1,1
410091.0,시스,2025-03-24,1499,13211,3,1,1
410091.0,시스,2025-03-25,1486,13071,3,1,1
410091.0,시스,2025-03-26,1507,13288,3,1,1
410091.0,시스,2025-03-27,1518,13402,3,1,1
410091.0,시스,2025-03-28,1533,13540,3,1,1
410091.0,시스,2025-03-29,1665,13975,0,0,0
410091.0,시스,2025-04-12,1260,-1,0,0,0
410091.0,시스,2025-04-13,1576,13982,3,1,1
410091.0,시스,2025-04-14,1589,14103,3,1,1
410091.0,시스,2025-04-15,1592,14143,3,1,1
410091.0,시스,2025-04-16,1499,14112,0,1,1
10495.0,아리아,2025-02-08,-1,-1,0,0,0
10495.0,아리아,2025-02-09,552,4029,2,1,1
10495.0,아리아,2025-02-10,633,4836,2,1,1
10495.0,아리아,2025-02-11,641,4918,2,1,1
10495.0,아리아,2025-02-12,669,5193,2,1,1
10495.0,아리아,2025-02-13,860,6818,3,1,1
10495.0,아리아,2025-02-14,702,5527,2,1,1
10495.0,아리아,2025-02-15,679,5300,2,1,1
10495.0,아리아,2025-03-01,1260,-1,0,0,0
10495.0,아리아,2025-03-02,795,6163,3,1,1
10495.0,아리아,2025-03-03,958,7799,3,1,1
10495.0,아리아,2025-03-04,944,7659,3,1,1
10495.0,아리아,2025-03-05,959,7803,3,1,1
10495.0,아리아,2025-03-06,1005,8256,3,1,1
10495.0,아리아,2025-03-07,1012,8325,3,1,1
10495.0,아리아,2025-03-08,975,7953,3,1,1
10495.0,아리아,2025-03-22,1260,-1,0,0,0
10495.0,아리아,2025-03-23,983,8343,2,1,1
10495.0,아리아,2025-03-24,997,8480,2,1,1
10495.0,아리아,2025-03-25,987,8382,2,1,1
10495.0,아리아,2025-03-26,993,8436,2,1,1
10495.0,아리아,2025-03-27,998,8495,2,1,1
10495.0,아리아,2025-03-28,1020,8708,2,1,1
10495.0,아리아,2025-03-29,1044,8955,2,1,1
10495.0,아리아,2025-04-12,1260,-1,0,0,0
10495.0,아리아,2025-04-13,1049,8997,2,1,1
10495.0,아리아,2025-04-14,1046,8970,2,1,1
10495.0,아리아,2025-04-15,1050,9006,2,1,1
10495.0,아리아,2025-04-16,1039,8906,2,1,1
285247.0,야임,2025-02-08,-1,-1,0,0,0
285247.0,야임,2025-02-09,921,7425,3,1,1
285247.0,야임,2025-02-10,952,7725,3,1,1
285247.0,야임,2025-02-11,983,8046,3,1,1
285247.0,야임,2025-02-12,985,8071,3,1,1
285247.0,야임,2025-02-13,949,7710,3,1,1
285247.0,야임,2025-02-14,1030,8506,3,1,1
285247.0,야임,2025-02-15,989,8106,3,1,1
285247.0,야임,2025-03-01,1260,-1,0,0,0
285247.0,야임,2025-03-02,907,7286,3,1,1
285247.0,야임,2025-03-03,872,6936,3,1,1
285247.0,야임,2025-03-04,985,8063,3,1,1
285247.0,야임,2025-03-05,926,7471,3,1,1
285247.0,야임,2025-03-06,982,8030,3,1,1
285247.0,야임,2025-03-07,1004,8246,3,1,1
285247.0,야임,2025-03-08,946,7674,3,1,1
285247.0,야임,2025-03-22,1260,-1,0,0,0
285247.0,야임,2025-03-23,953,8037,2,1,1
285247.0,야임,2025-03-24,903,7534,2,1,1
285247.0,야임,2025-03-25,982,8338,2,1,1
285247.0,야임,2025-03-26,978,8293,2,1,1
285247.0,야임,2025-03-27,997,8472,2,1,1
285247.0,야임,2025-03-28,983,8332,2,1,1
285247.0,야임,2025-03-29,981,-49006,0,0,0
285247.0,야임,2025-04-12,1260,-1,0,0,0
285247.0,야임,2025-04-13,1032,8800,2,1,1
285247.0,야임,2025-04-14,1048,9018,2,1,1
285247.0,야임,2025-04-15,1038,8885,2,1,1
285247.0,야임,2025-04-16,1036,8876,2,1,1
208728.0,운요,2025-02-08,-1,-1,0,0,0
208728.0,운요,2025-02-09,815,6659,2,1,1
208728.0,운요,2025-02-10,829,6799,2,1,1
208728.0,운요,2025-02-11,835,6863,2,1,1
208728.0,운요,2025-02-12,844,6949,2,1,1
208728.0,운요,2025-02-13,808,6584,2,1,1
208728.0,운요,2025-02-14,872,7232,2,1,1
208728.0,운요,2025-02-15,839,6889,2,1,1
208728.0,운요,2025-03-01,1260,-1,0,0,0
208728.0,운요,2025-03-02,1034,8555,3,1,1
208728.0,운요,2025-03-03,1051,8728,3,1,1
208728.0,운요,2025-03-04,1201,10222,3,1,1
208728.0,운요,2025-03-05,1141,9622,3,1,1
208728.0,운요,2025-03-06,1188,10092,3,1,1
208728.0,운요,2025-03-07,1209,10298,3,1,1
208728.0,운요,2025-03-08,1159,9809,3,1,1
208728.0,운요,2025-03-22,1260,-1,0,0,0
208728.0,운요,2025-03-23,1043,8934,2,1,1
208728.0,운요,2025-03-24,1051,9019,2,1,1
208728.0,운요,2025-03-25,1060,9111,2,1,1
208728.0,운요,2025-03-26,1062,9123,2,1,1
208728.0,운요,2025-03-27,1074,9251,2,1,1
208728.0,운요,2025-03-28,1071,9218,2,1,1
208728.0,운요,2025-03-29,1091,9423,2,1,1
208728.0,운요,2025-04-12,1260,-1,0,0,0
208728.0,운요,2025-04-13,1094,9458,2,1,1
208728.0,운요,2025-04-14,1094,9458,2,1,1
208728.0,운요,2025-04-15,1094,9458,2,1,1
208728.0,운요,2025-04-16,1091,9458,2,1,1
426187.0,이라세오날,2025-03-22,-1,-1,0,0,0
426187.0,이라세오날,2025-03-23,1233,10542,3,1,1
426187.0,이라세오날,2025-03-24,1354,11753,3,1,1
426187.0,이라세오날,2025-03-25,1395,12167,3,1,1
426187.0,이라세오날,2025-03-26,1421,12423,3,1,1
426187.0,이라세오날,2025-03-27,1362,11838,3,1,1
426187.0,이라세오날,2025-03-28,1444,12655,3,1,1
426187.0,이라세오날,2025-03-29,1507,13279,3,1,1
426187.0,이라세오날,2025-04-12,1260,-1,0,0,0
426187.0,이라세오날,2025-04-13,1523,13450,3,1,1
426187.0,이라세오날,2025-04-14,1537,13581,3,1,1
426187.0,이라세오날,2025-04-15,1541,13630,3,1,1
426187.0,이라세오날,2025-04-16,1542,13639,3,1,1
502910.0,이유식실장기원,2025-02-08,-1,-1,0,0,0
502910.0,이유식실장기원,2025-02-09,991,8130,3,1,1
502910.0,이유식실장기원,2025-02-10,997,8180,3,1,1
502910.0,이유식실장기원,2025-02-11,1075,8967,3,1,1
502910.0,이유식실장기원,2025-02-12,978,7991,3,1,1
502910.0,이유식실장기원,2025-02-13,943,7642,3,1,1
502910.0,이유식실장기원,2025-02-14,1072,8936,3,1,1
502910.0,이유식실장기원,2025-02-15,1041,8618,3,1,1
502910.0,이유식실장기원,2025-03-01,1260,-1,0,0,0
502910.0,이유식실장기원,2025-03-02,1021,8426,3,1,1
502910.0,이유식실장기원,2025-03-03,1020,8420,3,1,1
502910.0,이유식실장기원,2025-03-04,1015,8360,3,1,1
502910.0,이유식실장기원,2025-03-05,1037,8576,3,1,1
502910.0,이유식실장기원,2025-03-06,1051,8718,3,1,1
502910.0,이유식실장기원,2025-03-07,1071,8929,3,1,1
502910.0,이유식실장기원,2025-03-08,1077,8982,3,1,1
502910.0,이유식실장기원,2025-03-22,1260,-1,0,0,0
502910.0,이유식실장기원,2025-03-23,1442,12633,3,1,1
502910.0,이유식실장기원,2025-03-24,1490,13104,3,1,1
502910.0,이유식실장기원,2025-03-25,1500,13215,3,1,1
502910.0,이유식실장기원,2025-03-26,1482,13041,3,1,1
502910.0,이유식실장기원,2025-03-27,1495,13163,3,1,1
502910.0,이유식실장기원,2025-03-28,1487,13085,3,1,1
502910.0,이유식실장기원,2025-03-29,1541,13616,3,1,1
502910.0,이유식실장기원,2025-04-12,1260,-1,0,0,0
502910.0,이유식실장기원,2025-04-13,1565,13864,3,1,1
502910.0,이유식실장기원,2025-04-14,1582,14036,3,1,1
502910.0,이유식실장기원,2025-04-15,1578,14003,3,1,1
502910.0,이유식실장기원,2025-04-16,1569,13912,3,1,1
426187.0,지휘관(빨댕이),2025-02-08,-1,-1,0,0,0
426187.0,지휘관(빨댕이),2025-02-09,721,5425,3,1,1
426187.0,지휘관(빨댕이),2025-02-10,795,6168,3,1,1
426187.0,지휘관(빨댕이),2025-02-11,877,6982,3,1,1
426187.0,지휘관(빨댕이),2025-02-12,583,4334,2,1,1
426187.0,지휘관(빨댕이),2025-02-13,592,4429,2,1,1
426187.0,지휘관(빨댕이),2025-02-14,676,5270,2,1,1
426187.0,지휘관(빨댕이),2025-02-15,615,4660,2,1,1
426187.0,지휘관(빨댕이),2025-03-01,1260,-1,0,0,0
426187.0,지휘관(빨댕이),2025-03-02,784,6049,3,1,1
426187.0,지휘관(빨댕이),2025-03-03,763,5838,3,1,1
426187.0,지휘관(빨댕이),2025-03-04,865,6859,3,1,1
426187.0,지휘관(빨댕이),2025-03-05,819,6408,3,1,1
426187.0,지휘관(빨댕이),2025-03-06,806,6273,3,1,1
426187.0,지휘관(빨댕이),2025-03-07,852,6731,3,1,1
426187.0,지휘관(빨댕이),2025-03-08,839,6606,3,1,1
12857.0,지휘관(수오미),2025-02-08,-1,-1,0,0,0
12857.0,지휘관(수오미),2025-02-09,764,6150,2,1,1
12857.0,지휘관(수오미),2025-02-10,768,6188,2,1,1
12857.0,지휘관(수오미),2025-02-11,754,6047,2,1,1
12857.0,지휘관(수오미),2025-02-12,792,6431,2,1,1
12857.0,지휘관(수오미),2025-02-13,788,6382,2,1,1
12857.0,지휘관(수오미),2025-02-14,772,6228,2,1,1
12857.0,지휘관(수오미),2025-02-15,784,6354,2,1,1
12857.0,지휘관(수오미),2025-03-01,1260,-1,0,0,0
12857.0,지휘관(수오미),2025-03-02,784,6350,2,1,1
12857.0,지휘관(수오미),2025-03-03,735,5854,2,1,1
12857.0,지휘관(수오미),2025-03-04,763,6142,2,1,1
12857.0,지휘관(수오미),2025-03-05,723,5743,2,1,1
12857.0,지휘관(수오미),2025-03-06,744,5954,2,1,1
12857.0,지휘관(수오미),2025-03-07,753,6039,2,1,1
12857.0,지휘관(수오미),2025-03-08,798,-36082,0,0,0
20810.0,지휘관(수오미),2025-03-22,-18718,-1,0,0,0
20810.0,지휘관(수오미),2025-03-23,1411,12332,3,1,1
20810.0,지휘관(수오미),2025-03-24,1426,12473,3,1,1
20810.0,지휘관(수오미),2025-03-25,1440,12609,3,1,1
20810.0,지휘관(수오미),2025-03-26,1426,12480,3,1,1
20810.0,지휘관(수오미),2025-03-27,1425,12470,3,1,1
20810.0,지휘관(수오미),2025-03-28,1449,12736,3,1,1
20810.0,지휘관(수오미),2025-03-29,1442,12613,3,1,1
20810.0,지휘관(수오미),2025-04-12,1260,-1,0,0,0
20810.0,지휘관(수오미),2025-04-13,1513,13340,3,1,1
20810.0,지휘관(수오미),2025-04-14,1511,13340,3,1,1
20810.0,지휘관(수오미),2025-04-15,1540,13619,3,1,1
20810.0,지휘관(수오미),2025-04-16,1521,13417,3,1,1
1320552.0,지휘관(와쟝),2025-02-08,-1,-1,0,0,0
1320552.0,지휘관(와쟝),2025-02-09,644,4651,3,1,1
1320552.0,지휘관(와쟝),2025-02-10,90,0,0,1,1
1320552.0,지휘관(와쟝),2025-02-11,643,4643,3,1,1
1320552.0,지휘관(와쟝),2025-02-12,682,5027,3,1,1
1320552.0,지휘관(와쟝),2025-02-13,674,4949,3,1,1
1320552.0,지휘관(와쟝),2025-02-14,686,5067,3,1,1
1320552.0,지휘관(와쟝),2025-02-15,699,5200,3,1,1
58406.0,지휘관(흥국),2025-03-22,-1,-1,0,0,0
58406.0,지휘관(흥국),2025-03-23,829,6794,2,1,1
58406.0,지휘관(흥국),2025-03-24,815,6664,2,1,1
58406.0,지휘관(흥국),2025-03-25,973,8237,2,1,1
58406.0,지휘관(흥국),2025-03-26,978,8284,2,1,1
58406.0,지휘관(흥국),2025-03-27,982,8330,2,1,1
58406.0,지휘관(흥국),2025-03-28,982,8327,2,1,1
58406.0,지휘관(흥국),2025-03-29,1014,8653,2,1,1
58406.0,지휘관(흥국),2025-04-12,1260,-1,0,0,0
58406.0,지휘관(흥국),2025-04-13,989,8400,2,1,1
58406.0,지휘관(흥국),2025-04-14,1046,9365,2,0,1
58406.0,지휘관(흥국),2025-04-15,1045,8962,2,1,1
58406.0,지휘관(흥국),2025-04-16,1041,8923,2,1,1
630222.0,지히간,2025-02-08,-1,-1,0,0,0
630222.0,지히간,2025-02-09,930,7510,3,1,1
630222.0,지히간,2025-02-10,709,5594,2,1,1
630222.0,지히간,2025-02-11,1071,8920,3,1,1
630222.0,지히간,2025-02-12,770,6214,2,1,1
630222.0,지히간,2025-02-13,791,6419,2,1,1
630222.0,지히간,2025-02-14,785,6355,2,1,1
630222.0,지히간,2025-02-15,792,6422,2,1,1
630222.0,지히간,2025-03-01,1260,-1,0,0,0
630222.0,지히간,2025-03-02,775,6261,2,1,1
630222.0,지히간,2025-03-03,985,8073,3,1,1
630222.0,지히간,2025-03-04,996,8174,3,1,1
630222.0,지히간,2025-03-05,976,7970,3,1,1
630222.0,지히간,2025-03-06,998,8203,3,1,1
630222.0,지히간,2025-03-07,1030,8509,3,1,1
630222.0,지히간,2025-03-08,1006,8261,3,1,1
630222.0,지히간,2025-03-22,1260,-1,0,0,0
630222.0,지히간,2025-03-23,968,8188,2,1,1
630222.0,지히간,2025-03-24,988,8388,2,1,1
630222.0,지히간,2025-03-25,1005,8556,2,1,1
630222.0,지히간,2025-03-26,994,8442,2,1,1
630222.0,지히간,2025-03-27,1014,8648,2,1,1
630222.0,지히간,2025-03-28,1011,8620,2,1,1
630222.0,지히간,2025-03-29,1048,8990,2,1,1
630222.0,지히간,2025-04-12,1260,-1,0,0,0
630222.0,지히간,2025-04-13,879,7301,2,1,1
630222.0,지히간,2025-04-14,847,6975,2,1,1
630222.0,지히간,2025-04-15,897,7471,2,1,1
630222.0,지히간,2025-04-16,0,0,0,0,0
1241905.0,직원A,2025-02-08,-1,-1,0,0,0
1241905.0,직원A,2025-02-09,996,8171,3,1,1
1241905.0,직원A,2025-02-10,936,7576,3,1,1
1241905.0,직원A,2025-02-11,1021,8420,3,1,1
1241905.0,직원A,2025-02-12,977,7984,3,1,1
1241905.0,직원A,2025-02-13,1057,8793,3,1,1
1241905.0,직원A,2025-02-14,987,8090,3,1,1
1241905.0,직원A,2025-02-15,1036,8573,3,1,1
1241905.0,직원A,2025-03-01,1260,-1,0,0,0
1241905.0,직원A,2025-03-02,965,7867,3,1,1
1241905.0,직원A,2025-03-03,994,8159,3,1,1
1241905.0,직원A,2025-03-04,1000,8208,3,1,1
1241905.0,직원A,2025-03-05,416,2965,1,1,1
1241905.0,직원A,2025-03-06,993,8145,3,1,1
1241905.0,직원A,2025-03-07,1036,8575,3,1,1
1241905.0,직원A,2025-03-08,981,8024,3,1,1
1241905.0,직원A,2025-03-22,1260,-1,0,0,0
1241905.0,직원A,2025-03-23,1422,12428,3,1,1
1241905.0,직원A,2025-03-24,1429,12501,3,1,1
1241905.0,직원A,2025-03-25,1432,12541,3,1,1
1241905.0,직원A,2025-03-26,1407,12285,3,1,1
1241905.0,직원A,2025-03-27,1445,12672,3,1,1
1241905.0,직원A,2025-03-28,1449,12699,3,1,1
1241905.0,직원A,2025-03-29,1506,13280,3,1,1
1241905.0,직원A,2025-04-12,1260,-1,0,0,0
1241905.0,직원A,2025-04-13,1519,13408,3,1,1
1241905.0,직원A,2025-04-14,1528,13505,3,1,1
1241905.0,직원A,2025-04-15,1539,13603,3,1,1
1241905.0,직원A,2025-04-16,1531,13529,3,1,1
2131202.0,체다치즈,2025-03-22,-1,-1,0,0,0
2131202.0,체다치즈,2025-03-23,995,8465,2,1,1
2131202.0,체다치즈,2025-03-24,994,8450,2,1,1
2131202.0,체다치즈,2025-03-25,1009,8599,2,1,1
2131202.0,체다치즈,2025-03-26,995,8465,2,1,1
2131202.0,체다치즈,2025-03-27,1002,8527,2,1,1
2131202.0,체다치즈,2025-03-28,1473,12941,3,1,1
2131202.0,체다치즈,2025-03-29,535,4150,1,1,1
2131202.0,체다치즈,2025-04-12,1260,-1,0,0,0
2131202.0,체다치즈,2025-04-13,1071,9225,2,1,1
2131202.0,체다치즈,2025-04-14,1066,9176,2,1,1
2131202.0,체다치즈,2025-04-15,1080,9310,2,1,1
2131202.0,체다치즈,2025-04-16,1074,9256,2,1,1
41958.0,파아란,2025-02-08,-1,-1,0,0,0
41958.0,파아란,2025-02-09,587,4383,2,1,1
41958.0,파아란,2025-02-10,600,4513,2,1,1
41958.0,파아란,2025-02-11,642,4927,2,1,1
41958.0,파아란,2025-02-12,658,5091,2,1,1
41958.0,파아란,2025-02-13,659,5107,2,1,1
41958.0,파아란,2025-02-14,605,4551,2,1,1
41958.0,파아란,2025-02-15,668,5187,2,1,1
41958.0,파아란,2025-03-01,1260,-1,0,0,0
41958.0,파아란,2025-03-02,914,7352,3,1,1
41958.0,파아란,2025-03-03,878,6997,3,1,1
41958.0,파아란,2025-03-04,961,7822,3,1,1
41958.0,파아란,2025-03-05,904,7247,3,1,1
41958.0,파아란,2025-03-06,982,8040,3,1,1
41958.0,파아란,2025-03-07,990,8107,3,1,1
41958.0,파아란,2025-03-08,945,7657,3,1,1
41958.0,파아란,2025-03-22,1260,-1,0,0,0
41958.0,파아란,2025-03-23,945,7963,2,1,1
41958.0,파아란,2025-03-24,968,8195,2,1,1
41958.0,파아란,2025-03-25,1001,8515,2,1,1
41958.0,파아란,2025-03-26,1001,8519,2,1,1
41958.0,파아란,2025-03-27,999,8504,2,1,1
41958.0,파아란,2025-03-28,1003,8536,2,1,1
41958.0,파아란,2025-03-29,1018,8690,2,1,1
41958.0,파아란,2025-04-12,1260,-1,0,0,0
41958.0,파아란,2025-04-13,90,0,0,1,1
41958.0,파아란,2025-04-14,1484,13047,3,1,1
41958.0,파아란,2025-04-15,1493,13141,3,1,1
41958.0,파아란,2025-04-16,1053,9032,2,1,1
389157.0,페리,2025-03-22,-1,-1,0,0,0
389157.0,페리,2025-03-23,1441,12622,3,1,1
389157.0,페리,2025-03-24,1457,12781,3,1,1
389157.0,페리,2025-03-25,1490,13123,3,1,1
389157.0,페리,2025-03-26,1474,12956,3,1,1
389157.0,페리,2025-03-27,1487,13081,3,1,1
389157.0,페리,2025-03-28,1517,13384,3,1,1
389157.0,페리,2025-03-29,1562,13829,3,1,1
389157.0,페리,2025-04-12,1260,-1,0,0,0
389157.0,페리,2025-04-13,1558,13800,3,1,1
389157.0,페리,2025-04-14,1588,14107,3,1,1
389157.0,페리,2025-04-15,1587,14092,3,1,1
389157.0,페리,2025-04-16,1578,13996,3,1,1
1861815.0,프리렌,2025-02-08,-1,-1,0,0,0
1861815.0,프리렌,2025-02-09,962,7831,3,1,1
1861815.0,프리렌,2025-02-10,1015,8365,3,1,1
1861815.0,프리렌,2025-02-11,1135,9562,3,1,1
1861815.0,프리렌,2025-02-12,1050,8710,3,1,1
1861815.0,프리렌,2025-02-13,1057,8777,3,1,1
1861815.0,프리렌,2025-02-14,1120,9421,3,1,1
1861815.0,프리렌,2025-02-15,1046,8674,3,1,1
1861815.0,프리렌,2025-03-01,1260,-1,0,0,0
1861815.0,프리렌,2025-03-02,1104,9244,3,1,1
1861815.0,프리렌,2025-03-03,1075,8972,3,1,1
1861815.0,프리렌,2025-03-04,1084,9052,3,1,1
1861815.0,프리렌,2025-03-05,1110,9319,3,1,1
1861815.0,프리렌,2025-03-06,1146,9671,3,1,1
1861815.0,프리렌,2025-03-07,1167,9881,3,1,1
1861815.0,프리렌,2025-03-08,1151,9727,3,1,1
